GUS,DistrictGAID,ProvinceGAID,CountryGAID,CommuneName,DistrictName,ProvinceName,GAID,OwnerGAID,Name
0578590,1112,10,1,Witonia,łęczycki,Łódzkie,150677,3913,Anusin
0721030,918,10,1,Zadzim,poddębicki,Łódzkie,102079,1910,Anusin
0107436,1073,6,1,Siedliszcze,chełmski,Lubelskie,123347,5778,Anusin
0617054,962,14,1,Ciepielów,lipski,Mazowieckie,98234,2386,Anusin
0039404,1141,20,1,Siemiatycze,siemiatycki,Podlaskie,132599,4183,Anusin
0764128,1198,28,1,Pisz,piski,Warmińsko-mazurskie,123948,4740,Anuszewo
0689190,1081,6,1,Stanin,łukowski,Lubelskie,109762,3614,Anonin
0374752,1207,30,1,Piaski,gostyński,Wielkopolskie,125022,4817,Anteczków
0536812,923,10,1,Budziszewice,tomaszowski,Łódzkie,103179,1965,Antolin
0014410,1071,6,1,Konstantynów,bialski,Lubelskie,122793,3476,Antolin
0799546,1075,6,1,Modliborzyce,janowski,Lubelskie,108717,3539,Antolin
0246304,939,12,1,Książ Wielki,miechowski,Małopolskie,105014,2125,Antolka
0139123,10,24,1,Niegowa,myszkowski,Śląskie,1352,903,Antolka
0753870,1200,28,1,Banie Mazurskie,gołdapski,Warmińsko-mazurskie,124248,4754,Antomieszki
0513343,968,14,1,Łyse,ostrołęcki,Mazowieckie,99672,2456,Antonia
0518300,1199,28,1,Rozogi,szczycieński,Warmińsko-mazurskie,124115,4750,Antonia
0515738,968,14,1,Olszewo-Borki,ostrołęcki,Mazowieckie,99738,2460,Antonie
0142869,7,24,1,Popów,kłobucki,Śląskie,1148,607,Antonie
0544970,917,10,1,Łęki Szlacheckie,piotrkowski,Łódzkie,101584,1892,Antonielów
0248289,1172,26,1,Łopuszno,kielecki,Świętokrzyskie,137147,4479,Antonielów
0558707,1110,10,1,Bedlno,kutnowski,Łódzkie,128348,3885,Antoniew
0705597,915,10,1,Lutomiersk,pabianicki,Łódzkie,101230,1874,Antoniew
0702400,918,10,1,Dalików,poddębicki,Łódzkie,101828,1901,Antoniew
0412731,927,10,1,Aleksandrów Łódzki,zgierski,Łódzkie,103887,2006,Antoniew
0413512,927,10,1,Głowno,zgierski,Łódzkie,103929,2007,Antoniew
0738639,1014,14,1,Sochaczew,sochaczewski,Mazowieckie,145383,2930,Antoniew
0733576,1014,14,1,Nowa Sucha,sochaczewski,Mazowieckie,116073,2928,Antoniew
0739219,976,14,1,Wiskitki,żyrardowski,Mazowieckie,107481,6264,Antoniew
0702110,918,10,1,Dalików,poddębicki,Łódzkie,145937,1901,Antoniew-Lubocha
0858154,1048,4,1,Bądkowo,aleksandrowski,Kujawsko-pomorskie,119490,3260,Antoniewo
0865119,1065,4,1,Lubień Kujawski,włocławski,Kujawsko-pomorskie,122355,3447,Antoniewo
0091089,1066,4,1,Łabiszyn,żniński,Kujawsko-pomorskie,161602,3461,Antoniewo
0516241,969,14,1,Ostrów Mazowiecka,ostrowski,Mazowieckie,99967,2471,Antoniewo
0565015,1013,14,1,Gozdowo,sierpecki,Mazowieckie,115743,2918,Antoniewo
0125167,975,14,1,Siemiątkowo,żuromiński,Mazowieckie,107274,2529,Antoniewo
0080039,1150,22,1,Brusy,chojnicki,Pomorskie,134113,4246,Antoniewo
0482364,1197,28,1,Morąg,ostródzki,Warmińsko-mazurskie,123715,4730,Antoniewo
0527196,1205,30,1,Lubasz,czarnkowsko-trzcianecki,Wielkopolskie,124617,4781,Antoniewo
0373497,1225,30,1,Miejska Górka,rawicki,Wielkopolskie,141441,5062,Antoniewo
0594608,1231,30,1,Skoki,wągrowiecki,Wielkopolskie,142450,5131,Antoniewo Górne
0080051,1150,22,1,Brusy,chojnicki,Pomorskie,161492,4246,Antoniewo-Wybudowanie
0606292,1002,18,1,Lubaczów,lubaczowski,Podkarpackie,113196,2778,Antoniki
0700826,921,10,1,Burzenin,sieradzki,Łódzkie,102770,1943,Antonin
0714700,926,10,1,Szadek,zduńskowolski,Łódzkie,103776,1998,Antonin
0395560,1144,20,1,Ciechanowiec,wysokomazowiecki,Podlaskie,133307,4212,Antonin
0155530,1155,22,1,Prabuty,kwidzyński,Pomorskie,135030,4296,Antonin
0211458,1209,30,1,Żerków,jarociński,Wielkopolskie,125263,4842,Antonin
0209668,1210,30,1,Szczytniki,kaliski,Wielkopolskie,125517,4854,Antonin
0591372,1219,30,1,Oborniki,obornicki,Wielkopolskie,126980,4966,Antonin
0207327,1220,30,1,Przygodzice,ostrowski,Wielkopolskie,127188,4979,Antonin
0586187,1224,30,1,Kostrzyn,poznański,Wielkopolskie,127750,5034,Antonin
0711528,1109,10,1,Rusiec,bełchatowski,Łódzkie,128237,3879,Antonina
0145780,916,10,1,Strzelce Wielkie,pajęczański,Łódzkie,101412,1886,Antonina
0710322,918,10,1,Poddębice,poddębicki,Łódzkie,101934,1905,Antonina
0673489,965,14,1,Jakubów,miński,Mazowieckie,98882,2420,Antonina
0670226,965,14,1,Dobre,miński,Mazowieckie,98799,2416,Antonina
0674550,970,14,1,Kołbiel,otwocki,Mazowieckie,100148,2482,Antoninek
0595080,1224,30,1,Stęszew,poznański,Wielkopolskie,127906,5048,Antoninek
0551591,914,10,1,Sławno,opoczyński,Łódzkie,101120,1867,Antoninów
0723253,920,10,1,Biała Rawska,rawski,Łódzkie,102451,1932,Antoninów
0564122,957,14,1,Gostynin,gostyniński,Mazowieckie,106896,2339,Antoninów
0006149,971,14,1,Piaseczno,piaseczyński,Mazowieckie,113457,2811,Antoninów
0569421,1005,14,1,Łąck,płocki,Mazowieckie,113802,2826,Antoninów
0529657,1204,30,1,Szamocin,chodzieski,Wielkopolskie,124536,4774,Antoniny
0192301,1023,2,1,Stara Kamienica,karkonoski,Dolnośląskie,117279,3019,Antoniów
0546897,914,10,1,Opoczno,opoczyński,Łódzkie,101036,1864,Antoniów
0557599,914,10,1,Żarnów,opoczyński,Łódzkie,101163,1868,Antoniów
0543574,919,10,1,Kodrąb,radomszczański,Łódzkie,102252,1919,Antoniów
0386324,1080,6,1,Milejów,łęczyński,Lubelskie,109612,3605,Antoniów
0617048,962,14,1,Ciepielów,lipski,Mazowieckie,98236,2386,Antoniów
0618711,1009,14,1,Gielniów,przysuski,Mazowieckie,114696,2867,Antoniów
0637200,1011,14,1,Skaryszew,radomski,Mazowieckie,146613,2898,Antoniów
0615718,1016,14,1,Chlewiska,szydłowiecki,Mazowieckie,116424,2943,Antoniów
0501050,990,16,1,Ozimek,opolski,Opolskie,108436,2662,Antoniów
0804649,1125,18,1,Radomyśl nad Sanem,stalowowolski,Podkarpackie,130248,4036,Antoniów
0134232,5,24,1,Kłomnice,częstochowski,Śląskie,151065,405,Antoniów
0136952,5,24,1,Kruszyna,częstochowski,Śląskie,151080,408,Antoniów
0139117,5,24,1,Mykanów,częstochowski,Śląskie,888,411,Antoniów
0226260,1175,26,1,Bałtów,ostrowiecki,Świętokrzyskie,137858,4516,Antoniów
0541397,1109,10,1,Kleszczów,bełchatowski,Łódzkie,128171,3877,Antoniówka
0551616,914,10,1,Sławno,opoczyński,Łódzkie,101109,1867,Antoniówka
0888215,1076,6,1,Gorzków,krasnostawski,Lubelskie,108770,3543,Antoniówka
0388702,1078,6,1,Ostrówek,lubartowski,Lubelskie,109207,3577,Antoniówka
0384058,1079,6,1,Krzczonów,lubelski,Lubelskie,109398,3592,Antoniówka
0905379,1079,6,1,Wysokie,lubelski,Lubelskie,109533,3598,Antoniówka
0891683,1088,6,1,Krynice,tomaszowski,Lubelskie,110635,3680,Antoniówka
0890554,1090,6,1,Komarów-Osada,zamojski,Lubelskie,110981,3702,Antoniówka
0625355,1011,14,1,Jedlnia-Letnisko,radomski,Mazowieckie,115163,2892,Antoniówka
0631769,974,14,1,Policzna,zwoleński,Mazowieckie,100672,2517,Antoniówka
0810638,1125,18,1,Zaklików,stalowowolski,Podkarpackie,151026,5575,Antoniówka
0680271,956,14,1,Maciejowice,garwoliński,Mazowieckie,106696,2326,Antoniówka Świerżowska
0680302,956,14,1,Maciejowice,garwoliński,Mazowieckie,106697,2326,Antoniówka Wilczkowska
0143691,7,24,1,Przystajń,kłobucki,Śląskie,1161,608,Antonów
0379784,1082,6,1,Chodel,opolski,Lubelskie,109894,3619,Antonówka
0757855,1188,28,1,Giżycko,giżycki,Warmińsko-mazurskie,139811,4634,Antonowo
0543605,919,10,1,Kodrąb,radomszczański,Łódzkie,150785,1919,Antopol
0017644,1083,6,1,Podedwórze,parczewski,Lubelskie,110125,3636,Antopol
0736528,1014,14,1,Rybno,sochaczewski,Mazowieckie,116090,2929,Antosin
0771803,1143,20,1,Wiżajny,suwalski,Podlaskie,133284,4208,Antosin
0199303,1209,30,1,Jarocin,jarociński,Wielkopolskie,125231,4838,Annapol
0559138,1110,10,1,Bedlno,kutnowski,Łódzkie,128337,3885,Annetów
0384555,1078,6,1,Lubartów,lubartowski,Lubelskie,109142,3571,Annobór
0384561,1078,6,1,Lubartów,lubartowski,Lubelskie,159660,3571,Annobór-Kolonia
0711497,1109,10,1,Rusiec,bełchatowski,Łódzkie,128235,3879,Annolesie
0142622,7,24,1,Popów,kłobucki,Śląskie,1133,607,Annolesie
0110993,1073,6,1,Żmudź,chełmski,Lubelskie,161450,3522,Annopol
0889025,1074,6,1,Hrubieszów,hrubieszowski,Lubelskie,123514,3527,Annopol
0786213,1077,6,1,Annopol,kraśnicki,Lubelskie,108918,3553,Annopol
0383136,1078,6,1,Kock,lubartowski,Lubelskie,109124,3570,Annopol
0577640,957,14,1,Szczawin Kościelny,gostyniński,Mazowieckie,107009,2342,Annopol
0614707,959,14,1,Błędów,grójecki,Mazowieckie,97573,2352,Annopol
0517967,1008,14,1,Przasnysz,przasnyski,Mazowieckie,114647,2865,Annopol
0691837,972,14,1,Strachówka,wołomiński,Mazowieckie,100407,2501,Annopol
0202347,1210,30,1,Lisków,kaliski,Wielkopolskie,125429,4848,Annopol
0373221,1225,30,1,Miejska Górka,rawicki,Wielkopolskie,141440,5062,Annopol
0537303,923,10,1,Czerniewice,tomaszowski,Łódzkie,103196,1966,Annopol Duży
0537310,923,10,1,Czerniewice,tomaszowski,Łódzkie,103194,1966,Annopol Mały
0596659,1228,30,1,Środa Wielkopolska,średzki,Wielkopolskie,141984,5098,Annopole
0530241,1234,30,1,Tarnówka,złotowski,Wielkopolskie,142807,5163,Annopole
0721840,926,10,1,Zduńska Wola,zduńskowolski,Łódzkie,103830,2000,Annopole Nowe
0721538,926,10,1,Zduńska Wola,zduńskowolski,Łódzkie,103859,2000,Annopole Stare
0726240,920,10,1,Regnów,rawski,Łódzkie,102561,1935,Annosław
0720770,918,10,1,Zadzim,poddębicki,Łódzkie,102066,1910,Annów
0537326,923,10,1,Czerniewice,tomaszowski,Łódzkie,103213,1966,Annów
0905669,1079,6,1,Zakrzew,lubelski,Lubelskie,109546,3599,Annów
0632154,974,14,1,Policzna,zwoleński,Mazowieckie,100677,2517,Annów
0383159,1078,6,1,Kock,lubartowski,Lubelskie,109130,3570,Annówka
0204197,1210,30,1,Mycielin,kaliski,Wielkopolskie,125454,4849,Annówka
0844502,1053,4,1,Gruta,grudziądzki,Kujawsko-pomorskie,120207,3307,Annowo
0866248,1065,4,1,Lubraniec,włocławski,Kujawsko-pomorskie,122411,3450,Annowo
0085120,1066,4,1,Gąsawa,żniński,Kujawsko-pomorskie,122521,3455,Annowo
0091238,1066,4,1,Łabiszyn,żniński,Kujawsko-pomorskie,122596,3461,Annowo
0582077,1224,30,1,Czerwonak,poznański,Wielkopolskie,127662,5028,Annowo
0161335,1162,22,1,Gniew,tczewski,Pomorskie,135920,4356,Aplinki
0535209,1109,10,1,Bełchatów,bełchatowski,Łódzkie,128088,3875,Apolinów
0719240,1111,10,1,Wodzierady,łaski,Łódzkie,128848,3905,Apolonia
0556418,917,10,1,Wolbórz,piotrkowski,Łódzkie,101799,5480,Apolonka
0133149,5,24,1,Janów,częstochowski,Śląskie,662,403,Apolonka
0133155,5,24,1,Janów,częstochowski,Śląskie,151047,403,Apolonka-Leśniczówka
0468950,1190,28,1,Barciany,kętrzyński,Warmińsko-mazurskie,140169,4655,Aptynty
0027401,1141,20,1,Drohiczyn,siemiatycki,Podlaskie,132415,4176,Arbasy
0528066,1222,30,1,Miasteczko Krajeńskie,pilski,Wielkopolskie,127437,5004,Arentowo
0470250,1183,28,1,Bartoszyce,bartoszycki,Warmińsko-mazurskie,138825,4586,Ardapy
0871048,1048,4,1,Waganiec,aleksandrowski,Kujawsko-pomorskie,119537,3263,Ariany
0121927,1006,14,1,Płońsk,płoński,Mazowieckie,114263,2845,Arcelin
0560182,1005,14,1,Bodzanów,płocki,Mazowieckie,113642,2817,Archutówko
0560176,1005,14,1,Bodzanów,płocki,Mazowieckie,113617,2817,Archutowo
0566010,1014,14,1,Iłów,sochaczewski,Mazowieckie,116011,2926,Arciechów
0007539,972,14,1,Radzymin,wołomiński,Mazowieckie,100386,2500,Arciechów
0566026,1014,14,1,Iłów,sochaczewski,Mazowieckie,116027,2926,Arciechówek
0858668,1065,4,1,Boniewo,włocławski,Kujawsko-pomorskie,122109,3431,Arciszewo
0169348,1152,22,1,Pruszcz Gdański,gdański,Pomorskie,134476,4266,Arciszewo
0590421,1206,30,1,Niechanowo,gnieźnieński,Wielkopolskie,124832,4800,Arcugowo
0732967,1113,10,1,Nieborów,łowicki,Łódzkie,100764,1843,Arkadia
0468967,1190,28,1,Barciany,kętrzyński,Warmińsko-mazurskie,140189,4655,Arklity
0291894,1212,30,1,Przedecz,kolski,Wielkopolskie,125926,4881,Arkuszewo
0080068,1150,22,1,Brusy,chojnicki,Pomorskie,134137,4246,Asmus
0996301,994,18,1,Ustrzyki Dolne,bieszczadzki,Podkarpackie,112560,2702,Arłamów
0681490,965,14,1,Mińsk Mazowiecki,miński,Mazowieckie,98954,2425,Arynów
0468980,1190,28,1,Barciany,kętrzyński,Warmińsko-mazurskie,140167,4655,Asuny
0089402,1054,4,1,Kruszwica,inowrocławski,Kujawsko-pomorskie,120452,3327,Arturowo
0416433,927,10,1,Zgierz,zgierski,Łódzkie,104087,2013,Astachowice
0753969,1200,28,1,Banie Mazurskie,gołdapski,Warmińsko-mazurskie,124231,4754,Audyniszki
0032170,1142,20,1,Korycin,sokólski,Podlaskie,132720,4188,Aulakowszczyzna
0642796,974,14,1,Zwoleń,zwoleński,Mazowieckie,107111,2522,Atalin
0529522,1204,30,1,Szamocin,chodzieski,Wielkopolskie,124546,4774,Atanazyn
0762804,1133,20,1,Nowinka,augustowski,Podlaskie,130580,4071,Ateny
0154163,1186,28,1,Pasłęk,elbląski,Warmińsko-mazurskie,139503,4623,Awajki
0903819,1074,6,1,Uchanie,hrubieszowski,Lubelskie,108614,3530,Aurelin
0473916,1183,28,1,Górowo Iławeckie,bartoszycki,Warmińsko-mazurskie,138955,4590,Augamy
0533280,1222,30,1,Wyrzysk,pilski,Wielkopolskie,127481,5011,Auguścin
0562850,1110,10,1,Dąbrowice,kutnowski,Łódzkie,128400,3886,Augustopol
0368349,1022,2,1,Wądroże Wielkie,jaworski,Dolnośląskie,117223,3010,Augustów
0618220,914,10,1,Drzewica,opoczyński,Łódzkie,100965,1860,Augustów
0550841,916,10,1,Rząśnia,pajęczański,Łódzkie,101381,1884,Augustów
0621452,960,14,1,Grabów nad Pilicą,kozienicki,Mazowieckie,98029,2372,Augustów
0117274,1008,14,1,Krasne,przasnyski,Mazowieckie,114566,2863,Augustów
0626900,1011,14,1,Kowala,radomski,Mazowieckie,115198,2893,Augustów
0630505,1011,14,1,Pionki,radomski,Mazowieckie,115226,2894,Augustów
0977539,1133,20,1,Augustów,augustowski,Podlaskie,130453,4065,Augustów
0001130,967,14,1,Czosnów,nowodworski,Mazowieckie,99341,2441,Augustówek
0019181,1083,6,1,Siemień,parczewski,Lubelskie,110147,3637,Augustówka
0683105,970,14,1,Osieck,otwocki,Mazowieckie,100163,2483,Augustówka
0841277,1049,4,1,Brzozie,brodnicki,Kujawsko-pomorskie,119633,3268,Augustowo
0084451,1050,4,1,Dobrcz,bydgoski,Kujawsko-pomorskie,119829,3281,Augustowo
0079349,1066,4,1,Barcin,żniński,Kujawsko-pomorskie,122515,3454,Augustowo
0126474,966,14,1,Strzegowo,mławski,Mazowieckie,99153,2434,Augustowo
0509181,973,14,1,Długosiodło,wyszkowski,Mazowieckie,100511,2509,Augustowo
0023248,1255,20,1,Bielsk Podlaski,bielski,Podlaskie,131146,4107,Augustowo
0473508,1199,28,1,Dźwierzuty,szczycieński,Warmińsko-mazurskie,124053,4745,Augustowo
0597469,1208,30,1,Wielichowo,grodziski,Wielkopolskie,125170,4834,Augustowo
0376047,1216,30,1,Rydzyna,leszczyński,Wielkopolskie,126720,4938,Augustowo
0587703,1217,30,1,Kwilcz,międzychodzki,Wielkopolskie,126779,4943,Augustowo
0526618,1234,30,1,Krajenka,złotowski,Wielkopolskie,142763,5158,Augustowo
0037687,1141,20,1,Nurzec-Stacja,siemiatycki,Podlaskie,132550,4181,Augustynka
0535215,1109,10,1,Bełchatów,bełchatowski,Łódzkie,128111,3875,Augustynów
0715070,921,10,1,Warta,sieradzki,Łódzkie,102894,1949,Augustynów
0706355,925,10,1,Lututów,wieruszowski,Łódzkie,103704,6234,Augustynów
0282257,1212,30,1,Dąbie,kolski,Wielkopolskie,125759,4870,Augustynów
0301256,1226,30,1,Zagórów,słupecki,Wielkopolskie,141708,5076,Augustynów
0862836,1065,4,1,Izbica Kujawska,włocławski,Kujawsko-pomorskie,122270,3442,Augustynowo
0153689,1191,28,1,Orneta,lidzbarski,Warmińsko-mazurskie,140475,4670,Augustyny
0732370,976,14,1,Mszczonów,żyrardowski,Mazowieckie,107341,2536,Badów Górny
0732358,976,14,1,Mszczonów,żyrardowski,Mazowieckie,107343,2536,Badowo-Dańki
0732364,976,14,1,Mszczonów,żyrardowski,Mazowieckie,107331,2536,Badowo-Mściska
0255912,1169,26,1,Nowy Korczyn,buski,Świętokrzyskie,136447,4434,Badrzychowice
0630020,1009,14,1,Odrzywół,przysuski,Mazowieckie,114741,2869,Badulki
0091267,1056,4,1,Mogilno,mogileński,Kujawsko-pomorskie,120850,3350,Baba
0869732,1059,4,1,Skrwilno,rypiński,Kujawsko-pomorskie,121366,3380,Baba
0513366,968,14,1,Łyse,ostrołęcki,Mazowieckie,99681,2456,Baba
0840421,1194,28,1,Biskupiec,nowomiejski,Warmińsko-mazurskie,140797,4685,Babalice
0767894,1140,20,1,Sejny,sejneński,Podlaskie,132378,4172,Babańce
0542801,919,10,1,Kobiele Wielkie,radomszczański,Łódzkie,102221,1918,Babczów
0388719,1078,6,1,Ostrówek,lubartowski,Lubelskie,109208,3577,Babczyzna
0177106,1153,22,1,Żukowo,kartuski,Pomorskie,134722,4282,Babi Dół
0528511,1234,30,1,Okonek,złotowski,Wielkopolskie,142794,5162,Babi Dwór
0293798,1213,30,1,Rzgów,koniński,Wielkopolskie,126163,4895,Babia
0479623,1191,28,1,Lidzbark Warmiński,lidzbarski,Warmińsko-mazurskie,140434,4666,Babiak
0280809,1212,30,1,Babiak,kolski,Wielkopolskie,125705,4866,Babiak
0298005,1230,30,1,Tuliszków,turecki,Wielkopolskie,157937,5120,Babiak
0016780,1083,6,1,Parczew,parczewski,Lubelskie,110118,3635,Babianka
0073750,949,12,1,Wadowice,wadowicki,Małopolskie,106074,2281,Babica
0648310,1126,18,1,Czudec,strzyżowski,Podkarpackie,130279,4039,Babica
0990853,915,10,1,Lutomiersk,pabianicki,Łódzkie,101250,1874,Babice
0896090,1072,6,1,Obsza,biłgorajski,Lubelskie,123143,3502,Babice
0211808,934,12,1,Babice,chrzanowski,Małopolskie,104430,2052,Babice
0063638,944,12,1,Oświęcim,oświęcimski,Małopolskie,105586,2209,Babice
0692334,956,14,1,Trojanów,garwoliński,Mazowieckie,106779,2333,Babice
0491015,983,16,1,Baborów,głubczycki,Opolskie,107615,2575,Babice
0605022,1120,18,1,Krzywcza,przemyski,Podkarpackie,129823,3971,Babice
0217580,12,24,1,Nędza,raciborski,Śląskie,1482,1105,Babice
0008929,1017,14,1,Stare Babice,warszawski zachodni,Mazowieckie,116674,2962,Babice Nowe
0664852,1004,18,1,Tuszów Narodowy,mielecki,Podkarpackie,129640,3952,Babicha
0415681,913,10,1,Rzgów,łódzki wschodni,Łódzkie,100901,1853,Babichy
0705628,915,10,1,Lutomiersk,pabianicki,Łódzkie,101235,1874,Babiczki
0163819,1152,22,1,Kolbudy,gdański,Pomorskie,134442,4265,Babidół
0574066,1013,14,1,Rościszewo,sierpecki,Mazowieckie,115798,2920,Babiec Piaseczny
0574072,1013,14,1,Rościszewo,sierpecki,Mazowieckie,115820,2920,Babiec Rżały
0574089,1013,14,1,Rościszewo,sierpecki,Mazowieckie,115819,2920,Babiec-Więczanki
0146850,8,24,1,Woźniki,lubliniecki,Śląskie,1297,4409,Babienica
0478552,1190,28,1,Korsze,kętrzyński,Warmińsko-mazurskie,140283,4659,Babieniec
0485925,1192,28,1,Piecki,mrągowski,Warmińsko-mazurskie,140590,4676,Babięta
0473253,1199,28,1,Dźwierzuty,szczycieński,Warmińsko-mazurskie,161530,4745,Babięty
0157954,1189,28,1,Susz,iławski,Warmińsko-mazurskie,140056,4650,Babięty Wielkie
0781530,1242,32,1,Przybiernów,goleniowski,Zachodniopomorskie,143463,5221,Babigoszcz
0041890,1142,20,1,Szudziałowo,sokólski,Podlaskie,132950,4199,Babiki
0627911,962,14,1,Lipsko,lipski,Mazowieckie,98275,2389,Babilon
0081659,1150,22,1,Chojnice,chojnicki,Pomorskie,134189,4247,Babilon
0988342,1103,8,1,Babimost,zielonogórski,Lubuskie,112050,3815,Babimost
0364618,1026,2,1,Krotoszyce,legnicki,Dolnośląskie,117552,3054,Babin
0378460,1079,6,1,Bełżyce,lubelski,Lubelskie,109249,3582,Babin
0633260,974,14,1,Przyłęk,zwoleński,Mazowieckie,97524,2518,Babin
0296236,1226,30,1,Strzałkowo,słupecki,Wielkopolskie,141664,5073,Babin
0596671,1228,30,1,Środa Wielkopolska,średzki,Wielkopolskie,141975,5098,Babin
0784361,1244,32,1,Trzcińsko-Zdrój,gryfiński,Zachodniopomorskie,143801,5254,Babin
0772814,1250,32,1,Bielice,pyrzycki,Zachodniopomorskie,144628,5312,Babin
0296271,1226,30,1,Strzałkowo,słupecki,Wielkopolskie,141650,5073,Babin-Olędry
0717270,1111,10,1,Widawa,łaski,Łódzkie,128816,3904,Babina
0772636,1244,32,1,Banie,gryfiński,Zachodniopomorskie,143644,5235,Babinek
0772820,1250,32,1,Bielice,pyrzycki,Zachodniopomorskie,144622,5312,Babinek
0720450,918,10,1,Zadzim,poddębicki,Łódzkie,150767,1910,Babiniec
0714656,926,10,1,Szadek,zduńskowolski,Łódzkie,150869,1998,Babiniec
0025030,1134,20,1,Choroszcz,białostocki,Podlaskie,130661,4076,Babino
0996672,1056,4,1,Mogilno,mogileński,Kujawsko-pomorskie,120847,3350,Babka
1029359,1056,4,1,Jeziora Wielkie,mogileński,Kujawsko-pomorskie,120780,3347,Babki
0758990,1200,28,1,Gołdap,gołdapski,Warmińsko-mazurskie,124372,4758,Babki
0589412,1224,30,1,Mosina,poznański,Wielkopolskie,127795,5040,Babki
0763241,1195,28,1,Olecko,olecki,Warmińsko-mazurskie,140910,4692,Babki Gąseckie
0763258,1195,28,1,Olecko,olecki,Warmińsko-mazurskie,140941,4692,Babki Oleckie
0374226,1207,30,1,Pępowo,gostyński,Wielkopolskie,125009,4816,Babkowice
0965200,983,16,1,Baborów,głubczycki,Opolskie,107613,2574,Baborów
0595708,1227,30,1,Szamotuły,szamotulski,Wielkopolskie,141856,5089,Baborówko
0595690,1227,30,1,Szamotuły,szamotulski,Wielkopolskie,141830,5089,Baborowo
0111515,1006,14,1,Baboszewo,płoński,Mazowieckie,114046,2839,Baboszewo
0764134,1198,28,1,Pisz,piski,Warmińsko-mazurskie,123974,4740,Babrosty
0723260,920,10,1,Biała Rawska,rawski,Łódzkie,102461,1932,Babsk
0108795,1089,6,1,Urszulin,włodawski,Lubelskie,110876,3696,Babsk
0739225,976,14,1,Wiskitki,żyrardowski,Mazowieckie,107464,6264,Babskie Budy
0057550,944,12,1,Kęty,oświęcimski,Małopolskie,105572,2207,Babuda
0803035,1004,18,1,Padew Narodowa,mielecki,Podkarpackie,113316,2799,Babule
0562867,1110,10,1,Dąbrowice,kutnowski,Łódzkie,128396,3886,Baby
0546383,917,10,1,Moszczenica,piotrkowski,Łódzkie,101603,1893,Baby
0112360,955,14,1,Ciechanów,ciechanowski,Mazowieckie,106334,2310,Baby
0136768,5,24,1,Kruszyna,częstochowski,Śląskie,799,408,Baby
0204926,1220,30,1,Odolanów,ostrowski,Wielkopolskie,127126,4977,Baby
0564145,957,14,1,Gostynin,gostyniński,Mazowieckie,106846,2339,Baby Dolne
0564151,957,14,1,Gostynin,gostyniński,Mazowieckie,106892,2339,Baby Górne
0759200,1143,20,1,Jeleniewo,suwalski,Podlaskie,133044,4202,Bachanowo
0355565,1128,18,1,Lesko,leski,Podkarpackie,130413,4058,Bachlawa
0039947,1142,20,1,Sokółka,sokólski,Podlaskie,132893,4195,Bachmatówka
0843550,1049,4,1,Górzno,brodnicki,Kujawsko-pomorskie,119664,3271,Bachor
0089419,1054,4,1,Kruszwica,inowrocławski,Kujawsko-pomorskie,120433,3327,Bachorce
0601202,1123,18,1,Dynów,rzeszowski,Podkarpackie,130041,4007,Bachórz
0872088,1048,4,1,Zakrzewo,aleksandrowski,Kujawsko-pomorskie,119565,3264,Bachorza
0012463,963,14,1,Huszlew,łosicki,Mazowieckie,98387,2393,Bachorza
0688597,1015,14,1,Sokołów Podlaski,sokołowski,Mazowieckie,116370,2941,Bachorza
0767859,1188,28,1,Ryn,giżycki,Warmińsko-mazurskie,139876,4639,Bachorza
1014085,1150,22,1,Chojnice,chojnicki,Pomorskie,134154,4247,Bachorze
0600237,1120,18,1,Dubiecko,przemyski,Podkarpackie,129776,6266,Bachórzec
0199310,1209,30,1,Jarocin,jarociński,Wielkopolskie,125216,4838,Bachorzew
0862180,1055,4,1,Dobrzyń nad Wisłą,lipnowski,Kujawsko-pomorskie,120601,3338,Bachorzewo
0700281,1111,10,1,Buczek,łaski,Łódzkie,128699,3899,Bachorzyn
0850773,1049,4,1,Zbiczno,brodnicki,Kujawsko-pomorskie,119749,3278,Bachotek
